XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,Dates,date
47.801159,114.626945,51.479034,55.654865,25.187399,80.45475,73.141151,53.066952,31.042545,74.959862,50.829929,2019-04-22,2019-04-22
48.440189,115.996826,51.316158,55.565628,25.344469,81.727501,73.778229,53.307198,31.395901,75.776733,50.972015,2019-04-23,2019-04-23
48.217503,116.102951,51.424747000000004,54.59222,25.316753,81.633911,73.562752,52.974548,31.61676,75.805534,51.300571,2019-04-24,2019-04-24
48.759705,115.495178,51.098984,54.421867,25.362949,82.476158,72.082497,52.300003,31.581415,75.786331,51.513699,2019-04-25,2019-04-25
49.146988,116.411652,51.560474,53.716141,25.593941,83.299721,72.62587,52.734303,31.793432,75.498032,51.593624,2019-04-26,2019-04-26
49.592377,116.006462,51.62381,53.66748,25.852655,83.149971,72.794502,52.632656,31.466578,75.517235,51.291702,2019-04-29,2019-04-29
48.478916,115.83284,52.221043,53.626911,25.889618,83.533684,73.084938,53.085426,31.828768,75.642174,52.135311,2019-04-30,2019-04-30
48.22718,114.424332,51.578568,52.55616,25.677099,83.383926,72.60714,52.124443,31.828768,75.449989,51.602505,2019-05-01,2019-05-01
48.033539,114.511177,51.560474,51.63953,25.704813,83.739586,72.569664,51.856476,31.890608,75.055962,51.487064,2019-05-02,2019-05-02
48.498291,115.861778,51.949585,52.118122,25.935812,84.375961,73.450325,52.364689,32.111462,75.76712,51.771221,2019-05-03,2019-05-03
48.420826,115.157547,51.868137,52.166794,25.76026,84.806419,72.747665,51.616222,31.978952,75.180901,51.487064,2019-05-06,2019-05-06
47.636562,113.411407,51.352356,51.712543,25.33523,83.178047,71.276787,50.710686,31.431244,73.566368,51.327213,2019-05-07,2019-05-07
47.559109,113.449997,51.343304,51.712543,25.279795,83.355865,71.276787,50.664478,31.431244,73.479874,50.625683,2019-05-08,2019-05-08
47.413864,112.986938,51.234718,51.712543,25.224354,83.178047,71.173737,50.267143,31.537247,72.980148,50.563522,2019-05-09,2019-05-09
47.549416,113.150932,51.859089,51.955891,25.390669,83.206139,71.454788,50.950928,31.899445,73.2108,51.469296,2019-05-10,2019-05-10
46.077728,109.784103,51.370445,51.063599,24.651493,81.643265,69.421791,49.80513,31.899445,70.45266,52.019867,2019-05-13,2019-05-13
46.339142,110.893509,51.61478,51.688198,24.845526,82.055046,70.143166,50.230175,32.014282,71.586662,51.673538,2019-05-14,2019-05-14
47.375145,111.645981,52.021976,51.955891,24.75313,82.29834,70.236855,50.100822,32.226299,72.365089,51.584743,2019-05-15,2019-05-15
47.791477,112.67823,52.429161,52.239799,25.002604,82.944069,70.883308,50.803082,32.411816,73.028198,51.931068,2019-05-16,2019-05-16
47.442924,111.819633,52.25724,51.712543,24.836288,82.766296,70.096336,50.49815,32.367641,72.441971,52.197472,2019-05-17,2019-05-17
46.658661,111.028564,52.130558,51.736862,24.864008,82.728867,69.918343,49.777409,31.846428,71.183037,52.268513,2019-05-20,2019-05-20
47.171818,111.800346,52.021976,52.337135,25.122719,83.505592,70.742767,50.544346,32.111462,72.057564,52.366188,2019-05-21,2019-05-21
47.123402,110.652328,52.25724,51.525967,24.974884,83.982872,70.161903,50.193214,32.261631,71.682762,52.75692,2019-05-22,2019-05-22
46.465019,109.28244,52.239136,49.798161,24.623774,83.69278,69.09388,49.426281,32.420647,70.42382,53.209797,2019-05-23,2019-05-23
46.45533,109.42717,52.04911,49.98473,24.817812,83.814423,69.122002,49.703487,32.464817,70.443062,53.12989,2019-05-24,2019-05-24
46.658661,108.703621,51.198528,49.465569,24.53138,82.616531,68.484932,49.20451,32.12912,70.241219,52.259632,2019-05-28,2019-05-28
46.203602,107.738899,50.827511,49.149223,24.485181999999998,81.821075,68.175751,49.213749,31.758093,69.827995,51.566975,2019-05-29,2019-05-29
46.310097,108.443146,51.044697,48.524612,24.402025,82.270302,68.438095,49.296913,31.952444,70.26046,51.487064,2019-05-30,2019-05-30
45.593613,107.025024,50.320782,47.672878,24.03244,81.680702,67.501213,48.742489,32.217468,69.08799,51.726822,2019-05-31,2019-05-31
44.160645,106.127831,50.954208,48.281258,24.189508,81.877228,67.960274,50.276379,32.341141,67.877113,52.241875,2019-06-03,2019-06-03
45.109505,109.002686,51.415695,49.116776,24.845526,83.234207,69.581062,51.690147,32.164459,70.145103,52.28627,2019-06-04,2019-06-04
45.128864,109.542915,52.003872,48.573288,25.002604,83.861237,70.2556,52.068996,32.897682,71.058113,53.40517,2019-06-05,2019-06-05
45.322514,110.10244,52.546803,49.47369,25.094999,84.29171,70.377411,52.688103,32.959522,71.884583,53.733734,2019-06-06,2019-06-06
46.058361,111.694221,53.053547,49.700813,25.058043,85.17141,70.939522,53.159348,33.065525,73.22039,53.334133,2019-06-07,2019-06-07
46.01963,112.639641,53.07164,49.846836,25.270557,85.424088,71.033195,53.251759,32.95068,73.970009,52.970043,2019-06-10,2019-06-10
46.21328,113.073753,53.243565,49.944164,25.279795,85.283699,70.42424,53.214783,33.012516,73.970009,52.650352,2019-06-11,2019-06-11
45.990582,113.044815,53.325001,49.238445,25.030323,85.695488,70.574127,53.390354,33.1362,73.55677,53.334133,2019-06-12,2019-06-12
46.503738,114.057755,53.442646,49.814381,25.113478,85.592545,70.930138,53.704533,33.180363,73.777802,53.440681,2019-06-13,2019-06-13
46.590881,114.308586,53.469795,49.489914,25.168917,85.396011,70.649094,53.473526,33.321709,73.133911,54.000134,2019-06-14,2019-06-14
47.123402,114.356819,53.31596,49.903614,24.937925,85.779716,70.40551,52.98378,33.683907,73.191582,53.849182,2019-06-17,2019-06-17
47.38483,115.225052,53.02639,50.593117,25.270557,86.509674,71.773331,53.399597,33.586731,74.517792,53.627167,2019-06-18,2019-06-18
47.442924,115.437309,53.243565,50.536327,25.224354,87.286415,71.717125,53.103916,33.807579,74.786865,54.03566,2019-06-19,2019-06-19
47.743069,116.237999,53.714111,51.655758,25.33523,87.670113,72.916306,53.77845,34.010754,75.882431,54.381989,2019-06-20,2019-06-20
47.944942,115.699783,53.539959,52.029026,25.278582,88.091179,72.527702,53.607407,33.630562,75.523666,54.592335,2019-06-21,2019-06-21
48.061409,115.080231,53.67672,51.562439,25.176434,87.630623,72.386551,53.811913,33.461376,75.66835,54.610237,2019-06-24,2019-06-24
47.168507,113.976685,53.649368,51.153145,25.09285,87.273506,71.840813,53.839798,33.007275,74.279587,54.279049,2019-06-25,2019-06-25
46.984097,114.344528,52.883472,51.938976,25.046413,86.173904,72.0196,53.746845,32.366188,75.08004,53.097507,2019-06-26,2019-06-26
47.314087,115.060875,52.983761,51.554249,25.269297,86.775398,72.085449,53.923466,32.633305,75.272934,53.169121,2019-06-27,2019-06-27
47.770245,115.390015,52.947296,52.151817,25.631481,87.066734,72.84761,54.378948,32.740154,75.263283,53.374996,2019-06-28,2019-06-28
48.158466,116.406425,53.266422,52.200932,25.937944,87.499069,72.913483,54.797245,32.67783,76.459167,53.24073,2019-07-01,2019-07-01
48.604908,116.658134,53.731426,51.365974,25.872936,87.968979,72.819389,54.741467,33.283306,76.661682,53.965763,2019-07-02,2019-07-02
48.857254,117.674583,54.39703,51.570625,26.077244,88.720856,73.223976,55.020332,33.764122,77.249992,54.341702,2019-07-03,2019-07-03
48.925194,117.810089,54.159966,51.644299,26.151537,88.109978,72.932304,54.769356,33.577137,77.105331,54.31485,2019-07-05,2019-07-05
48.488449,117.955299,54.23291,51.71796,26.021526,87.452072,72.330101,54.137264,33.701782,76.517014,54.395416,2019-07-08,2019-07-08
48.78931,118.081161,53.913792,51.7589,26.067957,87.536652,72.170135,53.607407,33.879868,76.787079,54.467022,2019-07-09,2019-07-09
49.342529,118.507088,54.260262,52.421944,25.975092,87.83741,72.000771,53.495865,34.066856,77.394646,54.592335,2019-07-10,2019-07-10
49.371639,118.749092,54.39703,52.528362,26.123676,87.856216,72.490059,53.728252,33.630562,77.68399,54.610237,2019-07-11,2019-07-11
49.730751,120.114037,54.55204,52.749386,26.300125,86.878777,73.76033,54.258106,33.496994,78.252983,54.252197,2019-07-12,2019-07-12
49.740452,120.501244,54.679688,52.274601,26.151537,87.066734,73.459229,54.295284,33.541515,78.513381999999993,54.467022,2019-07-15,2019-07-15
49.623985,120.346344,54.697922,51.71796,26.086535,86.634415,73.929688,54.425423,33.488091,77.780411,54.153728,2019-07-16,2019-07-16
49.158123,119.194389,54.634094,51.128582,25.863651,86.653214,72.34893,53.942055,33.318909,77.577881,54.359615,2019-07-17,2019-07-17
48.760208,119.039513,54.998814,51.136772,26.05867,87.14193,72.480644,54.174442,33.310013,78.15654,54.834007,2019-07-18,2019-07-18
48.129341,118.255402,54.652328,51.374161,25.947229,86.239677,72.875839,54.295284,32.766853,77.819,54.037373,2019-07-19,2019-07-19
48.313747,118.323166,54.333218,51.611553,26.002951,86.061127,72.932304,54.155846,32.731247,78.715912,53.921005,2019-07-22,2019-07-22
48.498154,119.126617,54.725277,51.750717,26.27227,86.596809,73.854431,55.271305,33.051796,79.149895,53.580875,2019-07-23,2019-07-23
48.925194,119.726822,54.360565,51.971722,26.541588,86.643822,74.174347,55.234135,33.025085,79.805695,53.625626,2019-07-24,2019-07-24
48.799019,119.058861,54.433498,51.382347,26.355846,86.220894,74.023788,54.834431,32.882622,79.477791,53.491356,2019-07-25,2019-07-25
50.196609,119.60096,55.044399,51.120399,26.643738,86.531036,73.863823,54.899498,32.989468,79.65139,53.688278,2019-07-26,2019-07-26
49.915146,119.020142,55.144691,50.915752,26.43943,86.888161,73.732117,54.713585,33.114128,79.603172,53.965763,2019-07-29,2019-07-29
49.682217,118.216675,55.308819,51.488758,26.365131,86.512238,74.052025,55.076107,33.443569,79.092033,53.55402,2019-07-30,2019-07-30
49.284298,116.86142,54.187332,51.325054,26.235115,85.656982,73.223976,54.230213,33.310013,77.896149,53.303383,2019-07-31,2019-07-31
49.051361,115.273842,53.99585,50.162659,25.640768,85.769775,71.803162,53.923466,33.390148,77.50074,53.849396,2019-08-01,2019-08-01
48.57579,114.325165,54.004967,49.442314,25.631481,85.572403,71.34211,53.29137,33.648365,76.237343,53.84045,2019-08-02,2019-08-02
47.00351,111.2565,52.600822,47.968861,24.7771,83.561142,69.366135,52.287449,33.007275,73.054764,53.070656,2019-08-05,2019-08-05
47.682896,112.950554,53.074947,47.911564,25.176434,84.641953,70.410583,52.35252,33.416859,74.269928,53.733036,2019-08-06,2019-08-06
47.741131,113.405533,53.694965,47.551388,24.842102,84.670151,70.372948,53.077564,33.728493,74.732857,53.867294,2019-08-07,2019-08-07
48.701973,115.5933,54.387917,48.918419,25.315731,85.797943,71.56794,54.090778,34.262745,76.565247,54.42226,2019-08-08,2019-08-08
48.158466,114.509094,54.087029,48.378151,25.232145,85.901352,70.965729,53.663185,34.253841,75.697273,54.484921,2019-08-09,2019-08-09
47.644066,112.84407,53.722317,47.805161,24.749235,85.064903,69.98716,52.826591,34.227123,74.703911,54.37751,2019-08-12,2019-08-12
48.342861,114.702698,54.333218,48.247189,25.0557,86.173904,70.824585,53.393616,34.244942,76.574883,54.413322,2019-08-13,2019-08-13
46.625,111.11129,53.476135,46.356262,24.127022,83.777313,68.660439,51.70182,33.710693,74.221718,53.965763,2019-08-14,2019-08-14
46.702644,110.927353,54.278496,46.069752,24.247753,84.068649,68.585167,51.720417,34.18261,74.0867,54.663948,2019-08-15,2019-08-15
47.304382,112.185822,54.898514,46.675503,24.674946,85.102478,69.91188,52.631386,34.423023,75.494759,54.941429,2019-08-16,2019-08-16
48.041996,113.599136,55.445587,47.706921,24.925684,85.92012,70.570534,53.049679,34.734653,76.642395,55.290516,2019-08-19,2019-08-19
47.72171,113.628174,54.843807,47.305824,24.591362,85.18705,70.156517,52.426884,34.47644,76.25663,55.201004,2019-08-20,2019-08-20
47.906124,115.815948,54.989693,47.608692,24.702806,85.81675,70.589378,52.696449,34.618908,77.153534,55.567997,2019-08-21,2019-08-21
47.79937,115.844978,55.281467,47.395855,24.869967,85.393822,70.692879,52.343224,34.788086,76.970314,55.621704,2019-08-22,2019-08-22
46.48912,112.766609,54.360565,45.807808,24.238462,83.420174,68.801582,51.079033,34.35178,74.424232,55.030933,2019-08-23,2019-08-23
47.187916,113.87986,55.035282,46.004269,24.470633,84.29422,69.309692,51.246346,34.672333,75.456169,55.666454,2019-08-26,2019-08-26
47.275261,113.31842,54.880276,45.717762,24.322046,83.796097,68.952126,51.283524,34.55658,75.340431,55.764919,2019-08-27,2019-08-27
47.391727,114.731743,55.409119,46.372627,24.54493,84.406982,69.798973,51.683228,34.654522,75.407951,55.612751,2019-08-28,2019-08-28
48.129341,116.454872,55.436474,47.052055,24.916401,85.046089,70.993973,52.343224,34.903831,76.719543,55.99765,2019-08-29,2019-08-29
48.071114,115.757858,55.363525,47.052055,24.999981,85.14946,71.28566,52.696449,34.912735,76.700264,56.015545,2019-08-30,2019-08-30
47.595543,115.283508,55.682659,46.822853,24.739952,84.651352,70.31649,52.278149,35.411366,75.764778,57.009125,2019-09-03,2019-09-03
48.517567,116.425789,56.184132,47.477718,24.981405,84.707726,71.210373,52.919544,35.7052,77.057098,57.06282,2019-09-04,2019-09-04
49.342529,118.652298,55.837654,48.067093,25.492178,85.544205,72.490059,53.003204,35.393562,78.667671,56.445198,2019-09-05,2019-09-05
49.235767,118.942688,56.020004,48.320854,25.482893,85.77916,72.640594,53.207706,35.43808,78.600174,56.221413,2019-09-06,2019-09-06
49.391048,119.397659,55.892357,49.286781,25.872936,84.989693,72.857033,52.928841,35.170959,78.011864,55.943943,2019-09-09,2019-09-09
49.458996,118.923347,55.545876,49.867973,25.965801,85.234062,73.525085,53.449394,34.654522,77.616455,56.015545,2019-09-10,2019-09-10
49.721039,119.145981,55.746475,49.917091,26.114389,86.079895,74.211983,53.960644,34.574387,78.426582,56.570507,2019-09-11,2019-09-11
49.866627,119.71714,55.974415,49.60603,26.253695,86.051704,74.259018,54.378948,34.779179,78.850922,56.695827,2019-09-12,2019-09-12
49.779266,119.475105,55.655296,49.998951,26.458,86.004723,74.663643,54.973854,34.360687,78.272263,56.33778,2019-09-13,2019-09-13
49.594868,117.945625,55.11734,51.677048,26.365131,85.81675,74.597755,54.072189,34.71685,78.079376,56.382538,2019-09-16,2019-09-16
49.643398,118.66198,55.418228,50.956688,26.392996,85.948326,74.560127,54.509079,35.206577,78.397659,56.87484,2019-09-17,2019-09-17
49.585163,118.603882,55.509411,50.711117,26.485863,85.938957,74.44722,54.536972,35.099716,78.388016,57.116524,2019-09-18,2019-09-18
49.633694,118.284439,55.500286,50.580139,26.365131,86.343063,74.070839,54.629925,35.215473,78.5616,57.385063,2019-09-19,2019-09-19
49.311691,116.928574,55.324196,50.621449,26.210188,86.824379,73.602608,54.502865,35.065781,77.645454,57.612362,2019-09-20,2019-09-20
49.136585,117.336502,55.544315,50.637966,26.256861,86.361923,73.460716,54.372074,35.191265,77.887299,57.621387,2019-09-23,2019-09-23
48.397251,116.083603,55.773609,49.836674,26.004837,85.569191,73.044518,53.904964,35.146461,77.132713,58.297901,2019-09-24,2019-09-24
48.951744,117.142242,55.810291,49.919285,26.219526,85.153954,73.517479,54.185234,35.1106,78.051758,58.261826,2019-09-25,2019-09-25
48.475086,116.637192,56.122139,49.266685,26.098179,84.682083,73.621513,54.063786,35.451218,78.13884,58.568508,2019-09-26,2019-09-26
47.930294,116.229279,56.057938,49.258434,26.200853,84.304596,73.328285,53.914291,35.218166,77.094017,58.361042,2019-09-27,2019-09-27
48.173504,117.229652,56.333088,48.903225,26.135517,85.05957,73.432335,54.372074,35.262989,77.906662,58.397129,2019-09-30,2019-09-30
47.687103,116.248711,56.186337,47.771511,25.584806,84.229073,71.672913,53.092186,34.958229,77.181091,58.261826,2019-10-01,2019-10-01
46.967216,114.160522,55.058208,46.598488,25.062094,83.002213,70.320236,52.139271,34.743088,75.729958,57.486084,2019-10-02,2019-10-02
47.424438,114.714127,55.443428,47.102398,25.164764,83.747765,70.783745,52.326115,35.155418,76.658669,57.621387,2019-10-03,2019-10-03
48.066498,115.792206,56.314743,47.399784,25.631475,85.05957,71.521576,52.606392,35.316765,77.926003,58.424187,2019-10-04,2019-10-04
48.066498,115.28717,55.856159,46.978477,25.500795,84.776466,71.162132,52.41954,35.254013,77.597076,58.198681,2019-10-07,2019-10-07
47.28825,114.07309,55.324196,46.177197,24.996756,83.162651,70.064835,51.503998,35.083706,76.174973,57.657459,2019-10-08,2019-10-08
47.570362,115.044357,55.746098,46.598488,25.230108,83.766647,70.660774,52.083214,35.191265,77.306854,57.937099,2019-10-09,2019-10-09
47.842754,115.81163,55.856159,47.185001,25.491461,84.181877,71.304001,52.559673,35.280907,77.838936,57.873966,2019-10-10,2019-10-10
48.406975,117.122833,55.801125,47.821072,25.808821,84.880249,72.647224,53.577984,35.164379,78.912766,57.657459,2019-10-11,2019-10-11
48.299969,117.064545,55.52597,47.796288,25.846161,84.842522,72.505333,53.19495,35.218166,78.864403,57.28764,2019-10-14,2019-10-14
49.126858,118.094078,55.287506,47.994545,26.219526,86.390244,73.091797,53.568634,35.245052,79.735062,57.107239,2019-10-15,2019-10-15
49.214409,118.579689,55.342541,47.325436,26.154186,86.276985,73.053986,53.680744,35.200237,79.183647,57.233521,2019-10-16,2019-10-16
49.506252,118.890503,55.599342,47.358471,26.172853,86.918747,73.413422,53.820885,35.433289,79.028877,57.377842,2019-10-17,2019-10-17
48.932297,118.657402,55.709412,47.110657,26.238192,86.597878,72.779648,53.727455,35.773911,78.274292,57.567268,2019-10-18,2019-10-18
49.224133,119.075027,55.892838,47.953247,26.602224,86.50351,73.214783,53.559303,36.015934,79.115929,57.79277,2019-10-21,2019-10-21
48.747463,118.317459,55.91119,48.572796,26.527548,86.692261,73.791809,53.335075,35.908367,78.051758,58.03632,2019-10-22,2019-10-22
49.126858,117.77356,56.167992,48.97757,26.639555,87.230179,73.782333,53.671406,35.971111,78.119484,58.270844,2019-10-23,2019-10-23
48.572361,117.715279,56.360607,48.771049,26.602224,86.786629,73.886391,53.839569,35.836655,79.261032,58.469299,2019-10-24,2019-10-24
48.951744,117.579292,56.03043,49.167568,26.732897,86.881004,74.349884,54.428123,35.397438,80.218796,57.873966,2019-10-25,2019-10-25
49.408974,117.948395,55.920361,48.8867,26.872915,87.777565,74.557999,54.596287,35.020969,81.234589,57.080173,2019-10-28,2019-10-28
48.961475,117.278229,55.920361,49.084953,26.93825,89.0233,74.803932,54.932613,35.1106,80.499344,57.134293,2019-10-29,2019-10-29
49.097679,118.006645,56.177166,48.085411,26.91958,89.523476,75.068794,54.979321,35.370548,80.992744,57.639431,2019-10-30,2019-10-30
49.243591,117.375336,56.094624,47.878899,26.788904,89.41967,74.264771,54.362732,35.254013,80.944366,57.955132,2019-10-31,2019-10-31
49.564621,118.152351,56.085453,48.969299,27.180941,89.532928,75.882294,55.128803,35.164379,81.911781,57.81081,2019-11-01,2019-11-01
49.837009,118.210602,55.544315,50.563625,27.414291,89.259224,76.762001,55.558548,34.769985,82.337463,57.071148,2019-11-04,2019-11-04
49.856468,118.385445,55.727749,50.629707,27.516966,88.626938,76.922806,55.651978,34.169415,82.240715,56.484837,2019-11-05,2019-11-05
49.681358,118.511711,55.957043,49.597115,27.656977,88.928909,76.970123,55.614597,34.29491,82.202026,56.701324,2019-11-06,2019-11-06
49.992653,117.802704,55.764446,50.340584,27.862326,89.127113,77.23497,55.988297,33.927395,82.850189,55.934601,2019-11-07,2019-11-07
50.128853,117.851265,55.727749,50.134064,27.852991,89.778297,77.339027,56.212502,33.864655,83.314545,55.700069,2019-11-08,2019-11-08
49.895378,117.608429,55.645203,49.853191,27.778322,89.410217,77.376854,56.128422,33.927395,83.353264,55.357311,2019-11-11,2019-11-11
49.953743,117.530762,55.82864,49.597115,27.815655,89.948158,77.367401,56.418034,33.703308,83.633797,55.492611,2019-11-12,2019-11-12
49.934292,117.161682,56.250542,49.382339,27.638311,90.051971,77.045784,56.091061,34.043926,83.817619,56.313457,2019-11-13,2019-11-13
50.158035,117.666725,56.232204,49.250172,27.694317,90.061424,77.291733,56.436718,34.384541,83.720879,56.511902,2019-11-14,2019-11-14
50.576344,117.880402,56.250542,49.630161,27.768986,91.977203,77.859283,56.390015,34.554855,84.398048,56.692299,2019-11-15,2019-11-15
50.751438,118.288322,56.544041,49.027134,27.824991,91.665779,77.566032,56.249878,34.743088,84.649605,56.809566,2019-11-18,2019-11-18
50.780636,116.986847,56.470665,48.30019,27.880995,92.288651,77.499825,56.128422,34.8148,84.814056,56.665237,2019-11-19,2019-11-19
50.46933,116.714897,56.599064,48.787575,27.750317,92.165955,76.884972,55.427753,34.832729,84.301323,57.008015,2019-11-20,2019-11-20
50.60553,116.054451,56.314743,49.58886,27.722317,92.401894,76.856606,55.334328,34.366619,83.875656,56.809566,2019-11-21,2019-11-21
50.624989,116.850868,56.223026,49.423645,27.927664,92.732193,77.253883,55.427753,34.169415,83.769241,56.827606,2019-11-22,2019-11-22
50.780636,117.880402,56.287235,49.473206,28.105013,93.817505,77.811989,55.792103,34.196312,84.988182,56.63818,2019-11-25,2019-11-25
50.946011,118.686539,56.745819,49.018867,28.077015,93.74202,78.038994,56.072369,34.671383,85.065598,56.827606,2019-11-26,2019-11-26
51.30595,119.706367,56.8834,49.142784,28.189022,94.223312,77.963318,56.296585,34.778946,85.539635,56.926823,2019-11-27,2019-11-27
51.130844,118.929337,56.865051,48.647137,28.142345,93.892998,77.603882,56.091061,34.644489,85.288109,56.872704,2019-11-29,2019-11-29
50.64444,117.948395,56.993462,48.647137,27.965004,93.47776,76.326874,55.530514,34.008068,84.069138,56.502872000000004,2019-12-02,2019-12-02
50.547157,116.763458,56.901741,47.920197,27.572971,93.270164,75.494469,55.175518,34.285942,83.324242,56.656223,2019-12-03,2019-12-03
50.809814,117.4142,57.277786,48.638874,27.834324,94.13839,75.787704,55.296959,34.465221,83.662819,57.089195,2019-12-04,2019-12-04
51.023838,117.297653,57.259441,48.407578,27.965004,94.13839,75.806633,55.577229,34.519001,83.972404,57.188419,2019-12-05,2019-12-05
51.325401,118.239769,57.479565,49.332779,28.338369,94.761253,76.724167,56.14711,34.527958,84.901123,57.017029,2019-12-06,2019-12-06
51.130844,118.385445,57.525421,49.274956,28.273033,94.100639,76.430931,56.035004,34.572781,84.4561,56.818592,2019-12-09,2019-12-09
50.955734,118.18148,57.341988,49.374081,28.282364,94.308266,76.336334,55.698685,34.330761,84.523827,56.809566,2019-12-10,2019-12-10
51.189217,118.482567,57.424538,49.291466,28.217022,94.393196,76.818764,56.119083,34.070816,85.094612,56.962914,2019-12-11,2019-12-11
51.247578,119.521805,57.378666,50.200142,28.767735,95.270874,77.499825,56.903828,33.658485,86.00399,56.719364,2019-12-12,2019-12-12
51.130844,119.628647,57.580448,49.820152,28.665062,95.204796,77.291733,56.464745,33.694347,86.574776,57.161358,2019-12-13,2019-12-13
51.636703,120.153114,57.78223,50.489269,28.767735,96.233498,77.253883,56.707645,33.954288,87.348717,57.873966,2019-12-16,2019-12-16
51.58807,120.687294,57.690514,50.522315999999996,28.879745,96.129707,77.178215,56.791729,33.586784,87.145546,58.063385,2019-12-17,2019-12-17
51.938278,120.803848,57.598793,50.712311,28.758404,96.261795,76.856606,56.716995,34.061852,87.13588,58.297901,2019-12-18,2019-12-18
52.414955,121.182625,57.910637,50.695786,28.749067,96.639313,77.064705,56.91317,34.384541,87.764702,58.315952,2019-12-19,2019-12-19
52.577763,121.36779,58.348019,51.182091,28.782843,97.323502,77.419281,57.18935,34.65004,88.274254,58.71685,2019-12-20,2019-12-20
52.441277,121.085197,58.098347,51.707581,28.717171,97.712036,78.056198,57.349045,34.44162,88.526611,58.171406,2019-12-23,2019-12-23
52.431526,121.35804,58.172329,51.682568,28.782843,97.588844,77.7425,57.414799,34.486946,88.555733,58.253231,2019-12-24,2019-12-24
52.831242,122.839203,58.227814,51.665878,28.942331,97.522514,77.923119,57.668442,34.695343,89.215721,58.353222,2019-12-26,2019-12-26
52.733761,122.829468,58.486721,51.449005,28.867281,97.550957,77.856575,57.452385,34.822201,89.206017,58.525948,2019-12-27,2019-12-27
52.187794,122.040146,58.181568,51.28664,28.782843,96.965279,77.495331,57.273895,34.795025,88.691597,58.516857,2019-12-30,2019-12-30
52.285286,122.215561,58.237057,51.578728,28.876661,97.156052,77.447807,57.696617,35.039669,88.973083,58.744125,2019-12-31,2019-12-31
52.899494,123.667496,57.774704,52.042622,29.158108,97.413597,78.911781,57.020271,34.631916,90.642479,58.007774,2020-01-02,2020-01-02
52.55827,122.615089,57.682243,51.887989,28.848516,96.564682,78.759674,56.099678,34.885632,89.62336,58.12595,2020-01-03,2020-01-03
53.260212,122.956139,57.802448,52.291759,28.829752,97.165588,78.7882,55.855431,34.894691,89.836899,58.180492,2020-01-06,2020-01-06
53.328461,122.761253,57.358597,52.154305,28.642117,96.974831,78.626587,55.789677,34.514118,89.798065,58.098682,2020-01-07,2020-01-07
53.708683,123.131538,57.57127,51.295227,28.829752,97.604347,78.892769,55.98695,34.686283,90.758957,58.071407,2020-01-08,2020-01-08
53.991405,123.784424,57.978142,51.673225,29.007999,98.024033,79.225464,56.193611,34.677227,91.787758,58.389584,2020-01-09,2020-01-09
53.776928,123.112045,57.941147,51.381138,28.792223,98.052658,78.664612,55.968166,35.012482,91.574226,58.544128,2020-01-10,2020-01-10
54.28389,123.501839,58.320271,51.398319,28.989241,97.709282,79.311028,56.691483,35.438366,92.719513,58.898663,2020-01-13,2020-01-13
54.1474,123.46286,58.338764,51.40691,28.932949,98.300629,79.320534,56.456638,35.266197,92.282761,59.071388,2020-01-14,2020-01-14
54.410633,123.18026,58.754883,51.028919,28.773462,99.149536,79.444122,56.841789,35.510857,92.389526,59.898647,2020-01-15,2020-01-15
54.829845,124.281395,58.912083,51.11483,29.026768,99.664597,80.233147,57.179958,35.827999,93.631866,60.271355,2020-01-16,2020-01-16
55.258808,124.719894,59.013794,50.78838,29.111202,99.664597,80.242661,57.433594,35.873306,94.262733,60.689537,2020-01-17,2020-01-17
55.210064,124.339859,59.217224,49.877766,28.867281,99.769524,79.358574,56.813602,36.235748,94.223923,61.244068,2020-01-21,2020-01-21
55.180824,124.281395,59.263458,49.396675,28.951714,99.893509,78.940285,56.588154,35.945786,94.563622,61.434967,2020-01-22,2020-01-22
54.956585,124.466537,59.207973,49.20768,28.876661,99.387993,79.79586,56.522392,36.290115,95.010086,61.980412,2020-01-23,2020-01-23
54.293636,122.732025,58.801121,48.640697,28.510777,97.728348,79.425117,56.118465,36.235748,94.563622,62.144047,2020-01-24,2020-01-24
53.44545,120.900055,58.616177,47.291946,28.069836,96.984367,77.923119,54.906666,36.081711,92.311874,61.98951,2020-01-27,2020-01-27
54.05965,122.07914,58.690155,47.506718,28.398197,97.461266,78.426949,55.526657,36.17231,94.078339,62.244034,2020-01-28,2020-01-28
53.971916,122.010933,58.394257,47.008457,28.351284,97.194214,78.84523,55.705135,35.98204,94.320976,62.407681,2020-01-29,2020-01-29
53.425949,121.806305,59.087769,47.386444,28.707792,96.488388,78.930786,55.357563,36.063587,95.136261,62.989491,2020-01-30,2020-01-30
52.55827,122.118126,58.421989,45.90884,28.107363,94.561661,77.105591,54.136375,35.547096,92.525421,62.707657,2020-01-31,2020-01-31
53.18222,122.985374,58.421989,45.307495,28.304379,95.420105,77.077065,55.273018,35.583344,93.748329,62.907658,2020-02-03,2020-02-03
53.73793,125.226608,58.773365,45.470718,28.57645,97.098831,78.531525,56.249977,36.045475,96.203896,62.280411,2020-02-04,2020-02-04
53.825668,125.860001,59.244968,47.180271,29.148726,98.968307,79.843391,57.29269,36.018288,96.766838,62.53495,2020-02-05,2020-02-05
