MSFT,SBUX,WBD,TMO,KO,IBKR,NOC,SLB,NTR,SBAC,PCG,Dates,date
244.417801,97.93924,10.8,544.463989,61.910915,77.66256,522.912415,53.20557,80.398804,294.059998,15.12,2022-11-22,2022-11-22
246.961441,99.023804,11.34,547.002625,62.188946,78.062057,520.610046,51.003548,79.524582,297.609985,15.24,2022-11-23,2022-11-23
246.871658,99.063606,11.47,550.960571,62.24852,77.592644,527.830017,50.418331,81.81942,296.540009,15.37,2022-11-25,2022-11-25
241.155975,98.168098,10.92,539.74646,62.258453,78.411621,524.880005,49.476025,79.673592,293.26001,15.27,2022-11-28,2022-11-28
239.729553,98.168098,11.14,539.466614,62.040001,79.700005,528.349976,50.636551,81.104141,294.549988,15.17,2022-11-29,2022-11-29
254.502548,101.690445,11.4,559.925842,63.610001,80.300003,533.289978,51.132496,79.872284,299.299988,15.7,2022-11-30,2022-11-30
254.053665,102.854614,11.63,564.26355,63.790001,78.650002,530.299988,51.340797,78.044357,301.209991,15.62,2022-12-01,2022-12-01
254.382843,104.526237,11.55,562.704407,64.349998,78.709999,545.599976,52.362457,78.918587,295.25,15.66,2022-12-02,2022-12-02
249.57489,103.033714,11.15,556.91748,63.470001,77.660004,541.429993,50.963879,78.084091,293.519989,15.32,2022-12-05,2022-12-05
244.507568,101.571045,10.61,550.240967,63.439999,78.720001,531.809998,50.640408,76.911842,288.679993,15.43,2022-12-06,2022-12-06
243.759445,101.362091,10.74,557.846985,63.540001,76.110001,540.210022,49.565491,75.749519,287.700012,15.57,2022-12-07,2022-12-07
246.781876,103.222763,10.76,567.651794,63.810001,76.290001,540.549988,49.684925,75.878662,289.269989,15.42,2022-12-08,2022-12-08
244.806824,101.282486,11.09,559.935852,63.139999,75.459999,528.940002,46.748817,76.335648,288.190002,15.54,2022-12-09,2022-12-09
251.879105,102.18795,11.27,567.301941,63.970001,74.199997,535.179993,48.868786,77.070793,290.529999,16.01,2022-12-12,2022-12-12
256.278107,101.600891,10.89,571.080017,63.990002,72.019997,525.590027,50.809605,76.544273,301.480011,16.01,2022-12-13,2022-12-13
256.577362,101.680496,10.98,567.22998,63.990002,71.269997,531.780029,50.192524,75.560768,294.390015,16.4,2022-12-14,2022-12-14
248.387863,99.491463,10,553.789978,63.110001,69.790001,528.48999,49.874031,74.309044,288.649994,16.190001,2022-12-15,2022-12-15
244.078659,98.33725,9.91,536.440002,62.75,69.489998,529.869995,49.147469,73.216255,280.290009,16.08,2022-12-16,2022-12-16
239.849243,97.809891,9.25,530.169983,62.84,69.339996,532.52002,49.595352,72.411575,277.459991,15.84,2022-12-19,2022-12-19
241.195877,97.511383,9.03,528.5,62.790001,70.860001,529.570007,51.516262,72.848686,278.359985,15.88,2022-12-20,2022-12-20
243.81929,98.17804,9.04,539.890015,63.799999,72.129997,538.789978,53.058964,73.643433,280.679993,15.95,2022-12-21,2022-12-21
237.594894,97.272583,9.23,539.140015,63.34,71.800003,531.369995,51.148003,72.491051,280.089996,15.95,2022-12-22,2022-12-22
238.133545,97.780037,9.17,540.679993,63.82,73.739998,534.77002,52.740471,73.563965,282.51001,16.059999,2022-12-23,2022-12-23
236.367981,98.705399,9.23,545.440002,64.209999,73.050003,541.190002,53.24807,73.911667,282.5,16.450001,2022-12-27,2022-12-27
233.944031,98.108391,8.87,543.409973,63.57,72.720001,540.409973,52.352306,72.649994,278.700012,16.16,2022-12-28,2022-12-28
240.407837,99.27256,9.43,557.01001,63.950001,72.940002,542,52.660847,73.370003,284.890015,16.34,2022-12-29,2022-12-29
239.220825,98.705399,9.48,550.690002,63.610001,72.349998,545.609985,53.208256,73.029999,280.309998,16.26,2022-12-30,2022-12-30
